video_stem,frame_idx,mask_path,mask_readable,lv_area_pixels,lv_area_percent,height,width
0X2B0F87B014648FF1,77,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B0F87B014648FF1_frame0077.png,True,2692.0,21.460459183673468,112,112
0X2B0F87B014648FF1,102,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B0F87B014648FF1_frame0102.png,True,1776.0,14.158163265306122,112,112
0X2B11C46C12F72E1,90,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B11C46C12F72E1_frame0090.png,True,1279.0,10.19610969387755,112,112
0X2B11C46C12F72E1,109,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B11C46C12F72E1_frame0109.png,True,992.0,7.908163265306122,112,112
0X2B13AFFF378DA58A,23,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B13AFFF378DA58A_frame0023.png,True,1064.0,8.482142857142858,112,112
0X2B13AFFF378DA58A,41,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B13AFFF378DA58A_frame0041.png,True,793.0,6.3217474489795915,112,112
0X2B1407FFE2B14FB4,41,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B1407FFE2B14FB4_frame0041.png,True,1395.0,11.120854591836734,112,112
0X2B1407FFE2B14FB4,62,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B1407FFE2B14FB4_frame0062.png,True,845.0,6.736288265306122,112,112
0X2B1EA4FE61E09B04,42,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B1EA4FE61E09B04_frame0042.png,True,1234.0,9.837372448979592,112,112
0X2B1EA4FE61E09B04,57,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B1EA4FE61E09B04_frame0057.png,True,726.0,5.7876275510204085,112,112
0X2B2471C251239AD7,54,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B2471C251239AD7_frame0054.png,True,2590.0,20.647321428571427,112,112
0X2B2471C251239AD7,71,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B2471C251239AD7_frame0071.png,True,1784.0,14.221938775510203,112,112
0X2B2494C2C6EF6F9,48,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B2494C2C6EF6F9_frame0048.png,True,1410.0,11.240433673469388,112,112
0X2B2494C2C6EF6F9,66,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B2494C2C6EF6F9_frame0066.png,True,755.0,6.018813775510204,112,112
0X2B25C29EF3612FD9,69,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B25C29EF3612FD9_frame0069.png,True,812.0,6.473214285714286,112,112
0X2B25C29EF3612FD9,81,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B25C29EF3612FD9_frame0081.png,True,471.0,3.754783163265306,112,112
0X2B26BF7B0DC2B52E,105,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B26BF7B0DC2B52E_frame0105.png,True,690.0,5.500637755102041,112,112
0X2B26BF7B0DC2B52E,119,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B26BF7B0DC2B52E_frame0119.png,True,477.0,3.8026147959183674,112,112
0X2B2D3664A4F59EF6,47,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B2D3664A4F59EF6_frame0047.png,True,1174.0,9.35905612244898,112,112
0X2B2D3664A4F59EF6,65,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B2D3664A4F59EF6_frame0065.png,True,672.0,5.357142857142857,112,112
0X2B337C895834063D,3,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B337C895834063D_frame0003.png,True,1564.0,12.46811224489796,112,112
0X2B337C895834063D,25,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B337C895834063D_frame0025.png,True,879.0,7.0073341836734695,112,112
0X2B357569BC532F43,37,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B357569BC532F43_frame0037.png,True,1469.0,11.71077806122449,112,112
0X2B357569BC532F43,52,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B357569BC532F43_frame0052.png,True,940.0,7.4936224489795915,112,112
0X2B36749BB015C796,50,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B36749BB015C796_frame0050.png,True,1896.0,15.114795918367347,112,112
0X2B36749BB015C796,64,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B36749BB015C796_frame0064.png,True,1411.0,11.248405612244898,112,112
0X2B36907D5AB72242,51,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B36907D5AB72242_frame0051.png,True,1837.0,14.644451530612244,112,112
0X2B36907D5AB72242,70,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B36907D5AB72242_frame0070.png,True,1178.0,9.39094387755102,112,112
0X2B39C678737EB346,126,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B39C678737EB346_frame0126.png,True,1062.0,8.466198979591837,112,112
0X2B39C678737EB346,145,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B39C678737EB346_frame0145.png,True,743.0,5.923150510204081,112,112
0X2B39E514C7DED838,101,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B39E514C7DED838_frame0101.png,True,972.0,7.748724489795919,112,112
0X2B39E514C7DED838,109,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B39E514C7DED838_frame0109.png,True,549.0,4.376594387755102,112,112
0X2B3A07F9F9F16B0B,81,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B3A07F9F9F16B0B_frame0081.png,True,1341.0,10.690369897959183,112,112
0X2B3A07F9F9F16B0B,98,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B3A07F9F9F16B0B_frame0098.png,True,764.0,6.090561224489796,112,112
0X2B3CFA85CCB59333,25,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B3CFA85CCB59333_frame0025.png,True,2144.0,17.091836734693878,112,112
0X2B3CFA85CCB59333,36,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B3CFA85CCB59333_frame0036.png,True,1438.0,11.463647959183673,112,112
0X2B45ECFBC4E2299A,46,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B45ECFBC4E2299A_frame0046.png,True,717.0,5.715880102040816,112,112
0X2B45ECFBC4E2299A,61,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B45ECFBC4E2299A_frame0061.png,True,402.0,3.204719387755102,112,112
0X2B4ACDDAB3F1DA2E,62,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B4ACDDAB3F1DA2E_frame0062.png,True,1639.0,13.066007653061224,112,112
0X2B4ACDDAB3F1DA2E,80,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B4ACDDAB3F1DA2E_frame0080.png,True,1408.0,11.224489795918368,112,112
0X2B559592BBB6E421,80,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B559592BBB6E421_frame0080.png,True,1562.0,12.452168367346939,112,112
0X2B559592BBB6E421,100,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B559592BBB6E421_frame0100.png,True,933.0,7.43781887755102,112,112
0X2B5619B4EDE8F1B8,52,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5619B4EDE8F1B8_frame0052.png,True,1233.0,9.829400510204081,112,112
0X2B5619B4EDE8F1B8,67,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5619B4EDE8F1B8_frame0067.png,True,1024.0,8.16326530612245,112,112
0X2B591E1ED1F86C25,43,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B591E1ED1F86C25_frame0043.png,True,1007.0,8.027742346938776,112,112
0X2B591E1ED1F86C25,57,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B591E1ED1F86C25_frame0057.png,True,523.0,4.169323979591836,112,112
0X2B5B9DA97FC8A1A7,54,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5B9DA97FC8A1A7_frame0054.png,True,1221.0,9.73373724489796,112,112
0X2B5B9DA97FC8A1A7,68,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5B9DA97FC8A1A7_frame0068.png,True,740.0,5.899234693877551,112,112
0X2B5C65259968F31D,43,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5C65259968F31D_frame0043.png,True,1222.0,9.74170918367347,112,112
0X2B5C65259968F31D,58,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5C65259968F31D_frame0058.png,True,617.0,4.918686224489796,112,112
0X2B5D059047625083,44,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5D059047625083_frame0044.png,True,1401.0,11.168686224489797,112,112
0X2B5D059047625083,59,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5D059047625083_frame0059.png,True,880.0,7.01530612244898,112,112
0X2B5E93155A8601B3,88,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5E93155A8601B3_frame0088.png,True,1061.0,8.458227040816327,112,112
0X2B5E93155A8601B3,99,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B5E93155A8601B3_frame0099.png,True,685.0,5.46077806122449,112,112
0X2B62A0DEB27B4C10,52,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B62A0DEB27B4C10_frame0052.png,True,2320.0,18.494897959183675,112,112
0X2B62A0DEB27B4C10,72,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B62A0DEB27B4C10_frame0072.png,True,1255.0,10.004783163265307,112,112
0X2B650F4F171CC99F,32,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B650F4F171CC99F_frame0032.png,True,2453.0,19.555165816326532,112,112
0X2B650F4F171CC99F,45,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B650F4F171CC99F_frame0045.png,True,1555.0,12.396364795918368,112,112
0X2B6BB50CF65EE164,89,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B6BB50CF65EE164_frame0089.png,True,2189.0,17.450573979591837,112,112
0X2B6BB50CF65EE164,105,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B6BB50CF65EE164_frame0105.png,True,1340.0,10.682397959183673,112,112
0X2B6E6D287F09E2A0,66,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B6E6D287F09E2A0_frame0066.png,True,2583.0,20.591517857142858,112,112
0X2B6E6D287F09E2A0,85,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B6E6D287F09E2A0_frame0085.png,True,1515.0,12.07748724489796,112,112
0X2B6EBF9236788362,36,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B6EBF9236788362_frame0036.png,True,1219.0,9.717793367346939,112,112
0X2B6EBF9236788362,55,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B6EBF9236788362_frame0055.png,True,755.0,6.018813775510204,112,112
0X2B75FD103FD8FA5E,64,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B75FD103FD8FA5E_frame0064.png,True,1554.0,12.388392857142858,112,112
0X2B75FD103FD8FA5E,86,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B75FD103FD8FA5E_frame0086.png,True,777.0,6.194196428571429,112,112
0X2B76F1C5F5D0466D,86,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B76F1C5F5D0466D_frame0086.png,True,1153.0,9.191645408163266,112,112
0X2B76F1C5F5D0466D,97,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B76F1C5F5D0466D_frame0097.png,True,638.0,5.08609693877551,112,112
0X2B79C68A21B5F520,59,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B79C68A21B5F520_frame0059.png,True,2142.0,17.075892857142858,112,112
0X2B79C68A21B5F520,80,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B79C68A21B5F520_frame0080.png,True,1454.0,11.591198979591837,112,112
0X2B7ABC059BB8090D,78,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B7ABC059BB8090D_frame0078.png,True,1132.0,9.02423469387755,112,112
0X2B7ABC059BB8090D,93,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B7ABC059BB8090D_frame0093.png,True,705.0,5.620216836734694,112,112
0X2B810D03C090DE59,124,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B810D03C090DE59_frame0124.png,True,898.0,7.158801020408164,112,112
0X2B810D03C090DE59,139,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B810D03C090DE59_frame0139.png,True,564.0,4.496173469387755,112,112
0X2B81FE1EF971B25A,0,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B81FE1EF971B25A_frame0000.png,True,1119.0,8.920599489795919,112,112
0X2B81FE1EF971B25A,19,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B81FE1EF971B25A_frame0019.png,True,614.0,4.894770408163265,112,112
0X2B831262FD6E0F44,106,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B831262FD6E0F44_frame0106.png,True,1606.0,12.802933673469388,112,112
0X2B831262FD6E0F44,126,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B831262FD6E0F44_frame0126.png,True,982.0,7.82844387755102,112,112
0X2B8349B0466DDFE9,43,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B8349B0466DDFE9_frame0043.png,True,1260.0,10.044642857142858,112,112
0X2B8349B0466DDFE9,62,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B8349B0466DDFE9_frame0062.png,True,863.0,6.879783163265306,112,112
0X2B867271589725B9,86,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B867271589725B9_frame0086.png,True,3169.0,25.263073979591837,112,112
0X2B867271589725B9,105,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B867271589725B9_frame0105.png,True,1928.0,15.369897959183673,112,112
0X2B888E6F035154BB,20,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B888E6F035154BB_frame0020.png,True,1187.0,9.462691326530612,112,112
0X2B888E6F035154BB,40,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B888E6F035154BB_frame0040.png,True,979.0,7.80452806122449,112,112
0X2B8D66D3AF8E8B84,15,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B8D66D3AF8E8B84_frame0015.png,True,1152.0,9.183673469387756,112,112
0X2B8D66D3AF8E8B84,23,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B8D66D3AF8E8B84_frame0023.png,True,544.0,4.336734693877551,112,112
0X2B8E2C047E853E71,40,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B8E2C047E853E71_frame0040.png,True,1687.0,13.448660714285714,112,112
0X2B8E2C047E853E71,54,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B8E2C047E853E71_frame0054.png,True,1229.0,9.79751275510204,112,112
0X2B9185D91BBE0E97,54,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B9185D91BBE0E97_frame0054.png,True,1909.0,15.21843112244898,112,112
0X2B9185D91BBE0E97,67,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B9185D91BBE0E97_frame0067.png,True,1086.0,8.657525510204081,112,112
0X2B92A8AA5710178B,1,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B92A8AA5710178B_frame0001.png,True,1348.0,10.746173469387756,112,112
0X2B92A8AA5710178B,19,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B92A8AA5710178B_frame0019.png,True,746.0,5.947066326530612,112,112
0X2B935E3B4404D29E,91,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B935E3B4404D29E_frame0091.png,True,1611.0,12.842793367346939,112,112
0X2B935E3B4404D29E,107,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B935E3B4404D29E_frame0107.png,True,1140.0,9.088010204081632,112,112
0X2B974E47EADA843,46,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B974E47EADA843_frame0046.png,True,1406.0,11.208545918367347,112,112
0X2B974E47EADA843,62,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B974E47EADA843_frame0062.png,True,974.0,7.764668367346939,112,112
0X2B9B38D0E03561B3,106,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B9B38D0E03561B3_frame0106.png,True,1619.0,12.90656887755102,112,112
0X2B9B38D0E03561B3,121,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2B9B38D0E03561B3_frame0121.png,True,897.0,7.150829081632653,112,112
0X2BA0CC0FD446A0CD,30,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BA0CC0FD446A0CD_frame0030.png,True,1744.0,13.903061224489797,112,112
0X2BA0CC0FD446A0CD,47,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BA0CC0FD446A0CD_frame0047.png,True,980.0,7.8125,112,112
0X2BA56103B7A6BE7C,1,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BA56103B7A6BE7C_frame0001.png,True,2120.0,16.900510204081634,112,112
0X2BA56103B7A6BE7C,20,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BA56103B7A6BE7C_frame0020.png,True,1390.0,11.080994897959183,112,112
0X2BB46B720AC47098,40,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB46B720AC47098_frame0040.png,True,1276.0,10.17219387755102,112,112
0X2BB46B720AC47098,55,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB46B720AC47098_frame0055.png,True,711.0,5.668048469387755,112,112
0X2BB4D1569CCBAAF0,126,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB4D1569CCBAAF0_frame0126.png,True,777.0,6.194196428571429,112,112
0X2BB4D1569CCBAAF0,133,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB4D1569CCBAAF0_frame0133.png,True,396.0,3.1568877551020407,112,112
0X2BB53A7347B59BC6,39,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB53A7347B59BC6_frame0039.png,True,2348.0,18.71811224489796,112,112
0X2BB53A7347B59BC6,53,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB53A7347B59BC6_frame0053.png,True,1405.0,11.200573979591837,112,112
0X2BB72AFEFA5753AA,83,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB72AFEFA5753AA_frame0083.png,True,1243.0,9.909119897959183,112,112
0X2BB72AFEFA5753AA,98,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB72AFEFA5753AA_frame0098.png,True,733.0,5.84343112244898,112,112
0X2BB766EF1A13DECC,47,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB766EF1A13DECC_frame0047.png,True,1108.0,8.832908163265307,112,112
0X2BB766EF1A13DECC,62,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB766EF1A13DECC_frame0062.png,True,668.0,5.325255102040816,112,112
0X2BB8F8D3346376DA,28,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB8F8D3346376DA_frame0028.png,True,1430.0,11.399872448979592,112,112
0X2BB8F8D3346376DA,44,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BB8F8D3346376DA_frame0044.png,True,748.0,5.963010204081633,112,112
0X2BBE07A50418CB3,110,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BBE07A50418CB3_frame0110.png,True,1229.0,9.79751275510204,112,112
0X2BBE07A50418CB3,127,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BBE07A50418CB3_frame0127.png,True,726.0,5.7876275510204085,112,112
0X2BC272DCF674E2FC,94,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BC272DCF674E2FC_frame0094.png,True,1425.0,11.36001275510204,112,112
0X2BC272DCF674E2FC,106,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BC272DCF674E2FC_frame0106.png,True,759.0,6.050701530612245,112,112
0X2BC37749440CC632,0,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BC37749440CC632_frame0000.png,True,2152.0,17.15561224489796,112,112
0X2BC37749440CC632,21,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BC37749440CC632_frame0021.png,True,1830.0,14.588647959183673,112,112
0X2BCA5CD0E25723F1,65,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BCA5CD0E25723F1_frame0065.png,True,2271.0,18.104272959183675,112,112
0X2BCA5CD0E25723F1,79,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BCA5CD0E25723F1_frame0079.png,True,1169.0,9.319196428571429,112,112
0X2BCB6F4D73191177,39,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BCB6F4D73191177_frame0039.png,True,1325.0,10.56281887755102,112,112
0X2BCB6F4D73191177,57,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BCB6F4D73191177_frame0057.png,True,1089.0,8.681441326530612,112,112
0X2BCCE250005CFD40,0,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BCCE250005CFD40_frame0000.png,True,1503.0,11.981823979591837,112,112
0X2BCCE250005CFD40,16,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BCCE250005CFD40_frame0016.png,True,1091.0,8.697385204081632,112,112
0X2BD1518044A7F1E7,81,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BD1518044A7F1E7_frame0081.png,True,1785.0,14.229910714285714,112,112
0X2BD1518044A7F1E7,99,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BD1518044A7F1E7_frame0099.png,True,1056.0,8.418367346938776,112,112
0X2BD2EAEB075A7A56,65,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BD2EAEB075A7A56_frame0065.png,True,3075.0,24.513711734693878,112,112
0X2BD2EAEB075A7A56,83,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BD2EAEB075A7A56_frame0083.png,True,2614.0,20.838647959183675,112,112
0X2BD5CA404CF4822,45,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BD5CA404CF4822_frame0045.png,True,1303.0,10.387436224489797,112,112
0X2BD5CA404CF4822,63,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BD5CA404CF4822_frame0063.png,True,1023.0,8.155293367346939,112,112
0X2BDAE57715F1BBF4,43,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BDAE57715F1BBF4_frame0043.png,True,1191.0,9.494579081632653,112,112
0X2BDAE57715F1BBF4,59,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BDAE57715F1BBF4_frame0059.png,True,739.0,5.891262755102041,112,112
0X2BDE03448DF23DEB,63,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BDE03448DF23DEB_frame0063.png,True,1104.0,8.801020408163266,112,112
0X2BDE03448DF23DEB,77,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BDE03448DF23DEB_frame0077.png,True,666.0,5.309311224489796,112,112
0X2BDF20FFCF3D29F8,40,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BDF20FFCF3D29F8_frame0040.png,True,1079.0,8.60172193877551,112,112
0X2BDF20FFCF3D29F8,57,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BDF20FFCF3D29F8_frame0057.png,True,690.0,5.500637755102041,112,112
0X2BDFE5712EFDDD47,52,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BDFE5712EFDDD47_frame0052.png,True,1275.0,10.16422193877551,112,112
0X2BDFE5712EFDDD47,68,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BDFE5712EFDDD47_frame0068.png,True,830.0,6.6167091836734695,112,112
0X2BE0908F65A5A564,42,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BE0908F65A5A564_frame0042.png,True,1557.0,12.412308673469388,112,112
0X2BE0908F65A5A564,61,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BE0908F65A5A564_frame0061.png,True,1057.0,8.426339285714286,112,112
0X2BE38B4D5D345FFA,38,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BE38B4D5D345FFA_frame0038.png,True,1434.0,11.431760204081632,112,112
0X2BE38B4D5D345FFA,52,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BE38B4D5D345FFA_frame0052.png,True,874.0,6.967474489795919,112,112
0X2BEAF12F3432C314,40,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BEAF12F3432C314_frame0040.png,True,1063.0,8.474170918367347,112,112
0X2BEAF12F3432C314,58,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BEAF12F3432C314_frame0058.png,True,757.0,6.034757653061225,112,112
0X2BEC544FB23D724A,43,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BEC544FB23D724A_frame0043.png,True,1557.0,12.412308673469388,112,112
0X2BEC544FB23D724A,57,/Users/jiyoonoh/Documents/Echonet_temporal_XAI/data/processed/masks/0X2BEC544FB23D724A_frame0057.png,True,1187.0,9.462691326530612,112,112
