video_stem,frame_idx,centroid_x,centroid_y,lv_area_pixels,image_width,image_height
0X17CAFC6BB1CA2DE,66,59.89152119700748,50.49376558603491,802.0,112,112
0X17D229C79845F458,95,56.126286890871654,63.097460535346606,1457.0,112,112
0X17D229C79845F458,106,53.60227272727273,64.16022727272727,880.0,112,112
0X17D6DA5B33D4069C,4,58.61272727272727,69.75863636363637,2200.0,112,112
0X17D6DA5B33D4069C,17,55.00686213349969,66.36556456643793,1603.0,112,112
0X17D958175C4CE2F3,126,63.537744641192916,50.21062441752097,1073.0,112,112
0X17D958175C4CE2F3,141,64.2994011976048,46.68562874251497,668.0,112,112
0X17DA9A44189C6A38,73,62.85206786850477,62.62831389183457,1886.0,112,112
0X17DA9A44189C6A38,88,59.605545617173526,54.2906976744186,1118.0,112,112
0X17E230402D71C497,48,63.129357087529044,49.570100697134,1291.0,112,112
0X17E230402D71C497,65,62.1436170212766,47.816489361702125,752.0,112,112
0X17E51BF21235E28B,68,49.27695004382121,51.53900087642419,1141.0,112,112
0X17E51BF21235E28B,83,50.44925575101489,45.43031123139377,739.0,112,112
0X17E5929A007B9E32,36,63.635409377186846,46.79006298110567,1429.0,112,112
0X17E5929A007B9E32,50,59.02002355712603,47.005889281507656,849.0,112,112
0X17E6608AC5511D03,63,62.72577455504285,53.60646011865524,1517.0,112,112
0X17E6608AC5511D03,78,58.49026548672566,51.09557522123894,1130.0,112,112
0X17E6B8EDDD62F739,108,61.01931875953228,60.458057956278594,1967.0,112,112
0X17E6B8EDDD62F739,123,59.815660685154974,55.97063621533442,1226.0,112,112
0X17E8971B356D72C7,40,57.331739961759084,45.11663479923518,1046.0,112,112
0X17E8971B356D72C7,57,54.8890756302521,44.77647058823529,595.0,112,112
0X17EFE782884D63BA,41,69.71277495769881,65.87225042301185,2364.0,112,112
0X17EFE782884D63BA,55,67.0879526977088,59.21359940872136,1353.0,112,112
0X17F142F80B72740D,42,60.5,54.292918454935624,932.0,112,112
0X17F142F80B72740D,56,59.380116959064324,52.214424951267056,513.0,112,112
0X17F29C21E6144BAB,36,56.93347338935574,64.06652661064426,1428.0,112,112
0X17F29C21E6144BAB,50,51.11056511056511,62.48771498771499,814.0,112,112
0X17F6D551F5734D8B,66,55.29169755374351,60.51742031134174,2698.0,112,112
0X17F6D551F5734D8B,84,53.483554246440846,58.91212567501227,2037.0,112,112
0X17F7CCE4FCD76726,31,68.31071428571428,52.22589285714286,1120.0,112,112
0X17F7CCE4FCD76726,40,67.60557184750733,53.74633431085044,682.0,112,112
0X17F940E1C4298D7,16,56.33475298126065,48.01192504258944,1174.0,112,112
0X17F940E1C4298D7,35,55.016620498614955,46.93490304709141,722.0,112,112
0X17FA348140E338F7,38,54.03988603988604,46.11823361823362,702.0,112,112
0X17FA348140E338F7,55,48.2010582010582,46.060846560846564,378.0,112,112
0X17FD9808C073BC07,103,67.39687924016282,63.75440976933514,2948.0,112,112
0X17FD9808C073BC07,123,65.87149380300065,62.00521852576647,1533.0,112,112
0X17FE6C8963488DAC,112,64.91571279916754,48.579604578563995,961.0,112,112
0X17FE6C8963488DAC,125,63.55379188712522,49.43386243386244,567.0,112,112
0X18039FAD713F594F,101,58.99832214765101,50.28607382550336,1192.0,112,112
0X18039FAD713F594F,111,55.458521870286575,46.705882352941174,663.0,112,112
0X180951979820CA64,78,61.393190554640306,67.46348160351455,1821.0,112,112
0X180951979820CA64,99,61.89451913133402,65.2699069286453,967.0,112,112
0X18111FDA1FD455D5,3,60.701180744777474,50.433242506811986,1101.0,112,112
0X18111FDA1FD455D5,18,57.190402476780186,47.36842105263158,646.0,112,112
0X1815E6741A8B2CFA,56,65.552353506244,52.835734870317005,1041.0,112,112
0X1815E6741A8B2CFA,72,65.07027027027027,50.25045045045045,555.0,112,112
0X1818FF06D5E762A8,4,51.29912875121007,47.34075508228461,1033.0,112,112
0X1818FF06D5E762A8,14,49.51100628930818,46.97012578616352,636.0,112,112
0X181A0445205F1D79,134,60.42522179974652,60.87896070975919,1578.0,112,112
0X181A0445205F1D79,151,58.29855072463768,55.15458937198068,1035.0,112,112
0X182114B9EB84D61B,84,58.73784355179704,44.43446088794926,946.0,112,112
0X182114B9EB84D61B,96,59.37372262773722,46.50802919708029,685.0,112,112
0X18247588296B45DF,3,59.45066991473812,48.45432399512789,821.0,112,112
0X18247588296B45DF,20,58.62756052141527,44.40595903165735,537.0,112,112
0X182717968AF362F0,144,57.49885321100918,63.99197247706422,1744.0,112,112
0X182717968AF362F0,163,52.99650655021834,59.543231441048036,1145.0,112,112
0X18277456188D3B13,191,62.502884615384616,61.80048076923077,2080.0,112,112
0X18277456188D3B13,207,58.94180602006689,59.2,1495.0,112,112
0X18353D8F5AB7B324,105,62.08192244675041,62.39158929546696,1831.0,112,112
0X18353D8F5AB7B324,124,61.84862385321101,58.946100917431195,872.0,112,112
0X18354FFCDBCF9EBB,52,64.9980732177264,54.61592806679512,1557.0,112,112
0X18354FFCDBCF9EBB,67,59.84634448574969,54.946716232961585,807.0,112,112
0X183BECFC41F9E3E0,81,52.03371970495258,59.76080084299262,949.0,112,112
0X183BECFC41F9E3E0,100,51.28998242530756,58.36731107205624,569.0,112,112
0X183FA1CAAEA9C545,28,65.06230333543108,52.52422907488987,1589.0,112,112
0X183FA1CAAEA9C545,33,64.7589058524173,54.32697201017812,1572.0,112,112
0X1840607E4AF92B3E,80,57.43982300884956,48.293805309734516,1130.0,112,112
0X1840607E4AF92B3E,98,56.6,48.61449275362319,690.0,112,112
0X184173B598997780,1,53.43519313304721,42.478969957081546,1165.0,112,112
0X184173B598997780,16,52.392628205128204,43.19551282051282,624.0,112,112
0X184432EACE258EBF,52,68.94576877234803,59.89928486293206,1678.0,112,112
0X184432EACE258EBF,72,64.61389172625128,56.94994892747702,979.0,112,112
0X1847DC558AF3C423,79,63.43313708999159,48.81328847771236,1189.0,112,112
0X1847DC558AF3C423,97,61.38565488565489,47.9012474012474,962.0,112,112
0X1847E925CBCEB6CE,5,59.30945558739255,48.568767908309454,1396.0,112,112
0X1847E925CBCEB6CE,22,52.76765188834155,47.564039408866996,1218.0,112,112
0X184B997FF61BB28B,48,62.83969876277568,60.650887573964496,1859.0,112,112
0X184B997FF61BB28B,66,61.656603773584905,59.059622641509435,1325.0,112,112
0X184DEB337FF5AB9,69,63.8722176422094,45.93487221764221,1213.0,112,112
0X184DEB337FF5AB9,86,64.32727272727273,41.98030303030303,660.0,112,112
0X184E4A64C93BE06,64,55.16094986807388,50.39050131926121,758.0,112,112
0X184E4A64C93BE06,81,54.866359447004605,48.61290322580645,434.0,112,112
0X184ECC87D1A8A226,209,61.48970506399555,66.43850862548692,1797.0,112,112
0X184ECC87D1A8A226,234,58.01004184100418,65.2418410041841,1195.0,112,112
0X1855EB02B676DC2,97,58.44645340751043,45.39916550764951,1438.0,112,112
0X1855EB02B676DC2,119,61.23508771929824,42.17777777777778,855.0,112,112
0X185672E7C8FF1212,4,57.096875,66.815625,2240.0,112,112
0X185672E7C8FF1212,14,54.765944645006016,63.6028880866426,1662.0,112,112
0X18579C8EAEFC2713,88,61.58482142857143,49.132440476190474,1344.0,112,112
0X18579C8EAEFC2713,105,62.25319693094629,49.08695652173913,782.0,112,112
0X1858AFC9464E1463,59,63.68833202819107,70.92090837901331,2554.0,112,112
0X1858AFC9464E1463,69,62.35129740518962,69.57634730538922,2004.0,112,112
0X185A9362099F3094,42,59.05308056872038,49.6739336492891,1055.0,112,112
0X185A9362099F3094,52,56.20100502512563,51.57286432160804,597.0,112,112
0X185D65EA647B5C61,54,65.59515151515151,53.054545454545455,1650.0,112,112
0X185D65EA647B5C61,70,62.5016835016835,49.98204264870932,891.0,112,112
0X18610C37F29E80E4,134,63.503246753246756,49.49025974025974,924.0,112,112
0X18610C37F29E80E4,148,60.91093117408907,51.5668016194332,494.0,112,112
0X1865C8A28648E2F0,65,63.92579750346741,50.63037447988904,1442.0,112,112
0X1865C8A28648E2F0,81,61.93034238488784,48.70484061393152,847.0,112,112
0X1865E116F085C53D,32,59.141996557659205,43.40275387263339,1162.0,112,112
0X1865E116F085C53D,43,58.23552894211577,42.967065868263475,1002.0,112,112
0X186FC3D4ED309B9E,1,52.97540288379983,48.30534351145038,1179.0,112,112
0X186FC3D4ED309B9E,13,54.08015267175573,44.92748091603053,524.0,112,112
0X1870E70784D77469,140,53.75135135135135,51.21776061776062,1295.0,112,112
0X1870E70784D77469,156,54.18508655126498,48.58854860186418,751.0,112,112
0X1871B1379385763C,103,64.87116968698517,64.29654036243822,3035.0,112,112
0X1871B1379385763C,120,60.348014156508064,61.4557609123083,2543.0,112,112
0X1874F566992B7FF6,52,58.14833127317676,47.552533992583434,809.0,112,112
0X1874F566992B7FF6,70,55.70152091254753,45.99619771863118,526.0,112,112
0X18752855DF343E36,6,61.65618591934381,46.55228981544771,1463.0,112,112
0X18752855DF343E36,22,61.18109610802224,44.06115965051628,1259.0,112,112
0X1876806A464A0093,55,68.61503928170595,54.479985035540594,2673.0,112,112
0X1876806A464A0093,72,66.41277641277641,53.364127764127765,2035.0,112,112
0X1878080DBC95E7FC,110,71.57792207792208,60.17987012987013,1540.0,112,112
0X1878080DBC95E7FC,121,73.84623893805309,60.219026548672566,904.0,112,112
0X187B0E5DB0E285DD,132,62.79895366218236,54.44170403587444,1338.0,112,112
0X187B0E5DB0E285DD,152,60.291666666666664,53.04656862745098,816.0,112,112
0X187EFDFCE3BEA77C,56,60.52034058656575,52.95364238410596,1057.0,112,112
0X187EFDFCE3BEA77C,76,59.68562401263823,50.312796208530806,633.0,112,112
0X1880CD40F8586DBC,42,63.98922800718133,61.471723518850986,2228.0,112,112
0X1880CD40F8586DBC,58,60.262005649717516,63.23375706214689,1416.0,112,112
0X1883BBE20F1DC05D,66,62.28438228438228,60.105361305361306,2145.0,112,112
0X1883BBE20F1DC05D,80,60.59513830678961,55.067057837384745,1193.0,112,112
0X18888A4FEDCAC3AA,49,57.36944045911047,51.89167862266858,1394.0,112,112
0X18888A4FEDCAC3AA,66,56.27341772151899,47.937974683544304,790.0,112,112
0X188AFC939CDA11FC,38,61.846886446886444,37.613186813186815,1365.0,112,112
0X188AFC939CDA11FC,58,59.46540027137042,34.210312075983715,737.0,112,112
0X18916084CE523264,109,61.714285714285715,57.9888198757764,805.0,112,112
0X18916084CE523264,122,60.052173913043475,60.391304347826086,345.0,112,112
0X1891E25994F489B9,70,58.52648648648648,49.55567567567567,925.0,112,112
0X1891E25994F489B9,85,59.09423076923077,46.85576923076923,520.0,112,112
0X18923DCFDE784034,51,61.51924587588374,53.10526315789474,1273.0,112,112
0X18923DCFDE784034,71,59.341740226986126,51.74148802017655,793.0,112,112
0X18989A4754914D96,2,60.18734335839599,48.48245614035088,1596.0,112,112
0X18989A4754914D96,13,59.78696158323632,48.710128055878926,859.0,112,112
0X189B31C02B819CB9,45,61.064748201438846,47.597122302158276,1251.0,112,112
0X189B31C02B819CB9,62,60.150837988826815,44.71508379888268,716.0,112,112
0X18A306D062D926FB,3,64.79929577464789,49.21830985915493,852.0,112,112
0X18A306D062D926FB,26,62.27594339622642,52.06367924528302,424.0,112,112
0X18A467C9DDA7707A,81,58.589473684210525,51.93567251461988,1710.0,112,112
0X18A467C9DDA7707A,96,58.78240302743614,50.41059602649007,1057.0,112,112
0X18A4DD625B52E53E,96,59.87213740458015,46.463740458015266,1572.0,112,112
0X18A4DD625B52E53E,115,57.3756727664155,45.66523143164693,929.0,112,112
0X18A69B7961D01D28,38,58.32508833922262,57.21083627797409,849.0,112,112
0X18A69B7961D01D28,53,58.76239669421488,56.264462809917354,484.0,112,112
0X18AB58EA130B3A90,121,58.09722222222222,51.52962962962963,1080.0,112,112
0X18AB58EA130B3A90,133,55.04770642201835,55.528440366972475,545.0,112,112
0X18B3A9EB362299CF,119,61.869659666908035,48.87400434467777,1381.0,112,112
0X18B3A9EB362299CF,136,60.92553191489362,46.16808510638298,940.0,112,112
0X18B4FD6B23A94C8A,3,57.610773899848255,49.58194233687405,1318.0,112,112
0X18B4FD6B23A94C8A,19,56.335830212234704,47.29213483146067,801.0,112,112
0X18B8CD7AD450F707,56,57.56981981981982,44.861486486486484,888.0,112,112
0X18B8CD7AD450F707,69,56.30677290836653,45.95418326693227,502.0,112,112
0X18B8E705314BF4C0,34,52.527741935483874,41.60258064516129,1550.0,112,112
0X18B8E705314BF4C0,52,51.72406639004149,37.25829875518672,964.0,112,112
0X18BA5512BE5D6FFA,56,64.2917439703154,56.289888682745826,2156.0,112,112
0X18BA5512BE5D6FFA,74,62.276532137518686,56.7085201793722,1338.0,112,112
0X18BFFDF053671070,50,70.41878531073446,48.2704802259887,1416.0,112,112
0X18BFFDF053671070,66,69.61077111383109,46.54467564259486,817.0,112,112
0X18C24CABDF058431,81,64.34122807017543,58.20175438596491,1140.0,112,112
0X18C24CABDF058431,101,64.97737556561086,56.23378582202112,663.0,112,112
0X18C67769235E4C58,37,57.05474860335195,46.560893854748606,895.0,112,112
0X18C67769235E4C58,55,56.37176938369781,42.72564612326044,503.0,112,112
0X18C711A3AC175647,106,58.79343169919086,71.31984769157545,2101.0,112,112
0X18C711A3AC175647,126,58.193548387096776,72.61472915398662,1643.0,112,112
0X18CB62C594EB4DDC,4,64.006734006734,44.52272727272727,1188.0,112,112
0X18CB62C594EB4DDC,15,63.06777316735823,43.68326417704011,723.0,112,112
0X18CE4A36AE88A585,101,59.6117054751416,49.966016362492134,1589.0,112,112
0X18CE4A36AE88A585,118,61.27713178294574,48.11046511627907,1032.0,112,112
0X18D009E44F62FDA3,52,63.85442574981712,48.37673738112655,1367.0,112,112
0X18D009E44F62FDA3,68,58.95035460992908,45.466903073286055,846.0,112,112
0X18D12F1D70B64D0C,88,59.92949826989619,54.61764705882353,2312.0,112,112
0X18D12F1D70B64D0C,107,61.76232616940582,51.845764854614416,1582.0,112,112
0X18D2B28FBD7DD266,73,70.052,63.679,2000.0,112,112
0X18D2B28FBD7DD266,101,68.36345580933465,67.2025819265144,1007.0,112,112
0X18D52232BF832BA,33,56.69309462915601,40.666666666666664,1173.0,112,112
0X18D52232BF832BA,44,57.51100628930818,41.12735849056604,636.0,112,112
0X18DA846E9699358F,36,60.97232472324723,53.7939729397294,1626.0,112,112
0X18DA846E9699358F,52,55.77918287937743,51.35894941634241,1028.0,112,112
0X18DF4351AAEEF3C9,45,51.9164265129683,39.13256484149856,694.0,112,112
0X18DF4351AAEEF3C9,59,50.59530791788856,39.97360703812317,341.0,112,112
0X18E7B26CAD98175,153,66.67177033492823,56.35071770334928,2090.0,112,112
0X18E7B26CAD98175,170,66.62360992301112,51.99743370402053,1169.0,112,112
0X18EAA8BD773D0B43,60,62.09766637856526,56.015557476231635,1157.0,112,112
0X18EAA8BD773D0B43,82,59.56655844155844,53.063311688311686,616.0,112,112
0X18EF8F4C9A35641,54,65.25407725321888,60.32188841201717,1165.0,112,112
0X18EF8F4C9A35641,69,64.0812030075188,57.23157894736842,665.0,112,112
0X18FC2192952D0349,56,70.47072599531616,68.97072599531616,2562.0,112,112
0X18FC2192952D0349,73,69.18291054739653,68.00133511348464,1498.0,112,112
0X19001827BA355232,85,65.05855161787365,38.82896764252696,649.0,112,112
0X19001827BA355232,103,61.31738035264484,38.9647355163728,397.0,112,112
0X1902FC225A954D67,34,56.33050193050193,58.2988416988417,1295.0,112,112
0X1902FC225A954D67,45,56.0989010989011,61.385836385836384,819.0,112,112
0X190403EC57259998,53,61.40934579439252,47.85545171339564,1605.0,112,112
0X190403EC57259998,68,58.30023640661938,48.5354609929078,846.0,112,112
0X1904DC1BFE26592F,48,59.15497553017944,47.69820554649266,1839.0,112,112
0X1904DC1BFE26592F,67,55.66717210007582,42.07808946171342,1319.0,112,112
0X1905CFC5951B4F7F,184,60.74166666666667,41.25769230769231,1560.0,112,112
0X1905CFC5951B4F7F,199,59.535108958837775,40.853914447134784,1239.0,112,112
0X19063156A3F3C14E,52,62.60208741030659,43.85192433137639,1533.0,112,112
0X19063156A3F3C14E,72,61.43682310469314,42.88327316486161,831.0,112,112
0X1915042866B81B09,41,66.43075684380032,53.27858293075684,1242.0,112,112
0X1915042866B81B09,57,62.871313672922255,50.95576407506702,746.0,112,112
0X19152A7A3ABDFFBB,82,64.04571428571428,68.22714285714285,1400.0,112,112
0X19152A7A3ABDFFBB,114,64.3656618610747,64.96985583224115,763.0,112,112
0X19163DCC129B0134,71,60.52517985611511,45.73201438848921,1112.0,112,112
0X19163DCC129B0134,86,60.93374233128834,45.15337423312884,815.0,112,112
0X1917BD1A03DD500B,3,54.18731117824773,53.03021148036254,993.0,112,112
0X1917BD1A03DD500B,20,54.45695364238411,51.67880794701987,604.0,112,112
0X191A73CA019BCD1B,39,62.06035087719298,64.14456140350877,1425.0,112,112
0X191A73CA019BCD1B,56,61.95524017467249,61.31550218340611,916.0,112,112
0X191F4BD1E4262B78,84,61.32470414201183,54.01109467455621,1352.0,112,112
0X191F4BD1E4262B78,98,60.43348623853211,57.49311926605505,872.0,112,112
0X1922FC3605A29BD7,42,61.47532188841202,47.242489270386265,932.0,112,112
0X1922FC3605A29BD7,59,60.43824701195219,46.354581673306775,502.0,112,112
0X192BF0F7E30FAEE2,71,67.04320432043204,44.5022502250225,1111.0,112,112
0X192BF0F7E30FAEE2,85,66.72980910425845,42.27606461086637,681.0,112,112
0X192E809348BF4D86,28,62.83931777378815,59.9048473967684,1114.0,112,112
0X192E809348BF4D86,40,58.8728813559322,60.1271186440678,590.0,112,112
0X19325CFA88842F2E,62,55.528225806451616,48.212701612903224,992.0,112,112
0X19325CFA88842F2E,80,55.2,49.30434782608695,460.0,112,112
0X1933C9D846A59DB1,134,64.66775777414075,47.50654664484452,1222.0,112,112
0X1933C9D846A59DB1,156,59.85759829968119,46.84059511158342,941.0,112,112
0X19359F9246BB8A33,58,56.61736111111111,64.57152777777777,1440.0,112,112
0X19359F9246BB8A33,75,55.80336351875808,62.51487710219922,773.0,112,112
0X1936B58B8E1F0305,61,63.87876802096986,62.53997378768021,1526.0,112,112
0X1936B58B8E1F0305,76,63.57564575645756,59.349323493234934,813.0,112,112
0X193DAE2D1CE519CE,71,64.6706611570248,61.91528925619835,2420.0,112,112
0X193DAE2D1CE519CE,88,65.54402515723271,60.447169811320755,1590.0,112,112
0X193E071BCB23C9C3,97,61.070142180094784,48.89004739336493,1055.0,112,112
0X193E071BCB23C9C3,110,60.44711538461539,47.083333333333336,624.0,112,112
0X19467C739783524D,133,61.751537515375155,49.36469864698647,1626.0,112,112
0X19467C739783524D,153,60.14253897550111,46.03118040089087,898.0,112,112
0X19480FDA24A00E4A,43,55.16962843295638,51.91841680129241,1238.0,112,112
0X19480FDA24A00E4A,60,53.349926793557835,47.77745241581259,683.0,112,112
0X1956F412DA2FE4C6,95,61.319940476190474,48.81150793650794,2016.0,112,112
0X1956F412DA2FE4C6,110,59.86860068259386,45.99317406143345,1172.0,112,112
0X1959D1C10DEB5749,59,60.55114401076716,55.851278600269175,1486.0,112,112
0X1959D1C10DEB5749,73,60.10352422907489,53.92070484581498,908.0,112,112
0X195D3B45D8A0DB2D,69,59.442944785276076,39.528834355828224,815.0,112,112
0X195D3B45D8A0DB2D,84,56.837528604118994,39.359267734553775,437.0,112,112
0X195F60292B968F31,68,67.32998885172798,53.70958751393534,1794.0,112,112
0X195F60292B968F31,87,65.42110762800418,48.88401253918495,957.0,112,112
0X196186BDD71D1431,58,56.074585635359114,52.72030386740332,1448.0,112,112
0X196186BDD71D1431,80,53.672340425531914,49.625531914893614,705.0,112,112
0X19618B8C8B4DF34B,0,59.7238670694864,39.794561933534744,1655.0,112,112
0X19618B8C8B4DF34B,17,58.30723606168446,39.619217081850536,843.0,112,112
0X1965872D32B60581,43,61.49747048903878,47.07082630691399,1186.0,112,112
0X1965872D32B60581,58,60.235460992907804,44.96170212765958,705.0,112,112
0X19661E4F455D7F61,106,56.607944732297064,48.17962003454232,1158.0,112,112
0X19661E4F455D7F61,123,56.82731554160126,47.017268445839875,637.0,112,112
0X19681D039967D016,49,68.28408442669709,55.88305761551626,1753.0,112,112
0X19681D039967D016,67,65.58058608058609,52.494505494505496,1092.0,112,112
0X196C052551A4CABB,52,55.305003013863775,53.212778782399035,1659.0,112,112
0X196C052551A4CABB,68,55.06318956870612,51.6469408224674,997.0,112,112
0X196DC930B3905A7,72,64.01045296167247,46.85435540069687,1435.0,112,112
0X196DC930B3905A7,89,64.17264386989157,46.73811509591326,1199.0,112,112
0X196F26E35CDAC977,49,63.78451882845188,55.77405857740586,956.0,112,112
0X196F26E35CDAC977,70,62.240530303030305,54.22727272727273,528.0,112,112
0X197084FCEC4148B9,0,61.04432432432432,51.593513513513514,925.0,112,112
0X197084FCEC4148B9,15,60.38204225352113,52.45422535211268,568.0,112,112
0X1972FA470600C81E,63,67.9983284580025,53.63226076055161,2393.0,112,112
0X1972FA470600C81E,77,62.86069651741293,50.55223880597015,1608.0,112,112
0X197911F5F8F8E21C,132,65.01531291611185,57.46338215712383,1502.0,112,112
0X197911F5F8F8E21C,142,64.21268292682927,53.79707317073171,1025.0,112,112
0X197DF6A1F73E7DFC,19,52.452910052910056,51.407407407407405,945.0,112,112
0X197DF6A1F73E7DFC,26,51.300925925925924,48.77469135802469,648.0,112,112
0X197E4CD40A2201F5,50,61.36761083743843,61.97167487684729,1624.0,112,112
0X197E4CD40A2201F5,66,60.96028513238289,58.44399185336049,982.0,112,112
0X19816523D8096AC8,107,61.59696342305038,55.26777087646653,1449.0,112,112
0X19816523D8096AC8,122,60.37990762124711,53.8810623556582,866.0,112,112
0X19840511812269C2,44,60.81025338833235,66.62109605185621,1697.0,112,112
0X19840511812269C2,63,55.29860465116279,67.02511627906976,1075.0,112,112
0X1985B619CF9BF669,102,69.04792560801144,55.53075822603719,1398.0,112,112
0X1985B619CF9BF669,122,67.16241299303944,51.89791183294663,862.0,112,112
0X19900411C55CBC8,103,60.311467200801204,49.20781171757636,1997.0,112,112
0X19900411C55CBC8,120,61.195965417867434,49.79538904899135,1388.0,112,112
0X1993275B5FC115CF,0,58.5920041004613,49.67811378780113,1951.0,112,112
0X1993275B5FC115CF,15,59.19084507042253,49.819718309859155,1420.0,112,112
0X199715475BB10B69,83,67.18809698750918,60.1756061719324,1361.0,112,112
0X199715475BB10B69,100,63.56554307116105,56.30461922596754,801.0,112,112
0X1999533C6100442C,33,54.539936102236425,56.00745473908413,939.0,112,112
0X1999533C6100442C,52,56.79389312977099,55.35687022900763,524.0,112,112
0X199FB3987429A7B1,72,57.116825863335784,57.944158706833214,1361.0,112,112
0X199FB3987429A7B1,100,55.6914749661705,58.031123139377534,739.0,112,112
0X19A2CB675FA38526,72,65.13418708240535,49.06570155902004,1796.0,112,112
0X19A2CB675FA38526,87,61.819241982507286,45.45189504373178,1029.0,112,112
0X19A7A51DBF1CFEC6,112,63.12755102040816,44.37536443148688,1372.0,112,112
0X19A7A51DBF1CFEC6,135,60.557341907824224,41.947481243301176,933.0,112,112
0X19AC153896677B58,32,68.15914351851852,59.760995370370374,1728.0,112,112
0X19AC153896677B58,46,65.32107355864811,56.011928429423456,1006.0,112,112
0X19AC1E6345765C03,0,54.710954446854664,55.720715835141,1844.0,112,112
0X19AC1E6345765C03,18,54.82563435263501,54.404033832140534,1537.0,112,112
0X19ACDC7E0119034A,2,63.32681017612524,45.95303326810176,1022.0,112,112
0X19ACDC7E0119034A,16,60.899130434782606,43.431304347826085,575.0,112,112
0X19AD6B318F7CEFFD,143,65.87307692307692,59.00320512820513,1560.0,112,112
0X19AD6B318F7CEFFD,158,62.40457142857143,56.523428571428575,875.0,112,112
0X19B044F932C6BC6C,53,61.49862258953168,47.51584022038568,1452.0,112,112
0X19B044F932C6BC6C,71,54.650265957446805,45.976063829787236,752.0,112,112
0X19B8983673C64F6E,51,54.757936507936506,63.6031746031746,1260.0,112,112
0X19B8983673C64F6E,62,55.304643261608156,61.061155152887885,883.0,112,112
0X19B9109694DE642,11,61.27155172413793,46.41379310344828,464.0,112,112
0X19B9109694DE642,27,62.26614987080104,44.541343669250644,774.0,112,112
0X19BC228D5D5F58,117,70.70017953321364,67.74446439257929,1671.0,112,112
0X19BC228D5D5F58,137,70.40119165839126,66.30685203574976,1007.0,112,112
0X19BCCFDA31770A23,38,64.6764367816092,58.48390804597701,1740.0,112,112
0X19BCCFDA31770A23,52,62.70636550308008,52.58110882956879,974.0,112,112
0X19BDD7CE32887463,47,69.08754716981132,59.55396226415095,1325.0,112,112
0X19BDD7CE32887463,67,68.08805668016194,56.625506072874494,988.0,112,112
0X19C391E6D353A95E,99,61.39869706840391,49.401954397394135,1535.0,112,112
0X19C391E6D353A95E,118,59.61963190184049,44.559304703476485,978.0,112,112
0X19C41F308D6663A1,94,70.06515580736544,54.05665722379604,1412.0,112,112
0X19C41F308D6663A1,111,69.39102564102564,51.34871794871795,780.0,112,112
0X19C438542B668FA,84,60.31864673485445,52.44374508261212,1271.0,112,112
0X19C438542B668FA,104,60.005830903790084,52.2667638483965,686.0,112,112
0X19CA4A53B93AFB3E,0,58.23418181818182,51.38690909090909,1375.0,112,112
0X19CA4A53B93AFB3E,19,59.673170731707316,49.80731707317073,820.0,112,112
0X19D448273C0BF59F,72,58.37642330877428,46.912926992632286,1493.0,112,112
0X19D448273C0BF59F,92,58.88946819603754,47.394160583941606,959.0,112,112
0X19D929CBB3056FCE,93,60.853711790393014,42.78165938864629,1374.0,112,112
0X19D929CBB3056FCE,110,57.62261380323054,41.713656387665196,681.0,112,112
0X19DDDD5F1F429BA0,28,53.80760095011876,54.980997624703086,1684.0,112,112
0X19DDDD5F1F429BA0,39,53.71875,52.85503472222222,1152.0,112,112
0X19DF9461CA5F498F,50,69.9313482216708,41.240694789081886,1209.0,112,112
0X19DF9461CA5F498F,68,68.3312202852615,40.852614896988904,631.0,112,112
0X19E240FFEFEBBD,36,70.02458471760798,53.93023255813954,1505.0,112,112
0X19E240FFEFEBBD,52,64.12645011600928,48.42111368909513,862.0,112,112
0X19E42A10F0077B9F,45,68.84654178674351,59.846902017291065,2776.0,112,112
0X19E42A10F0077B9F,58,65.10689948892674,59.75425894378194,2348.0,112,112
0X19E6ED76090F947D,0,66.19315403422983,42.298288508557455,1636.0,112,112
0X19E6ED76090F947D,17,63.925252525252525,41.516498316498314,1485.0,112,112
0X19E76D0B6EF68709,52,63.76746166950596,46.477001703577514,1174.0,112,112
0X19E76D0B6EF68709,68,62.49828178694158,47.56128293241695,873.0,112,112
0X19E82707BBBA6452,112,48.21592039800995,59.93532338308458,1005.0,112,112
0X19E82707BBBA6452,132,48.601851851851855,56.56327160493827,648.0,112,112
0X19EA5CB11FC1BC78,37,62.80667838312829,51.67311072056239,1138.0,112,112
0X19EA5CB11FC1BC78,50,61.53731343283582,49.00995024875622,603.0,112,112
0X19EC4368A6646DE8,36,55.93247269116187,51.2025819265144,1007.0,112,112
0X19EC4368A6646DE8,49,54.38726333907057,51.26161790017212,581.0,112,112
0X19EDAE3C1312197A,83,61.34497659344616,64.44400432120995,2777.0,112,112
0X19EDAE3C1312197A,96,60.2816091954023,61.55890804597701,1392.0,112,112
0X19EE8D8054A106AF,53,70.65579710144928,49.64492753623188,1380.0,112,112
0X19EE8D8054A106AF,74,68.2960102960103,50.01930501930502,777.0,112,112
0X19EEE7F19EFB69DF,42,65.10526315789474,48.57236842105263,1368.0,112,112
0X19EEE7F19EFB69DF,56,64.67354260089687,47.803587443946185,1115.0,112,112
0X19F05146FAAACB83,123,67.2022988505747,62.43908045977012,1305.0,112,112
0X19F05146FAAACB83,140,64.47109826589596,60.78757225433526,692.0,112,112
0X19F169BA719D9E9F,99,53.20956086714842,69.36742634797109,1799.0,112,112
0X19F169BA719D9E9F,121,56.64713375796178,69.8764331210191,785.0,112,112
